policyID,statecode,tiv,latitude,longitude,construction,granularity
141711,FL,3195,27.948746,-82.73024,Wood,1
910968,FL,257400,27.9334,-82.7386,Wood,4
974229,FL,1552359.24,27.9577,-82.74555,Masonry,1
725675,FL,2050740,27.889511,-82.718987,Reinforced Masonry,1
227729,FL,294480,27.95982,-82.75411,Wood,1
714378,FL,292194,27.97429,-82.752,Wood,1
786810,FL,6008316.3,27.96456,-82.74672,Reinforced Masonry,3
281054,FL,436632.3,27.961403,-82.746132,Masonry,3
702523,FL,1859220,27.96759,-82.7533,Reinforced Masonry,1
447792,FL,393048,27.98054,-82.73867,Masonry,1
933399,FL,7080126.3,27.96585,-82.73594,Reinforced Masonry,1
356077,FL,1818855.9,27.96585,-82.73594,Reinforced Masonry,1
355579,FL,1107228.6,27.96585,-82.73594,Masonry,1
384457,FL,137102.4,27.96585,-82.73594,Wood,1
304645,FL,146376,27.96585,-82.73594,Wood,1
456724,FL,900,27.96585,-82.73594,Wood,1
483469,FL,900,27.96585,-82.73594,Wood,1
181401,FL,3320.1,27.96585,-82.73594,Wood,1
299350,FL,62238.6,27.96585,-82.73594,Wood,1
925007,FL,162363.6,27.96585,-82.73594,Wood,1
919695,FL,34020,27.96585,-82.73594,Wood,1
694952,FL,110530.8,27.96585,-82.73594,Wood,1
343734,FL,20160000,27.9588,-82.73493,Reinforced Concrete,1
818465,FL,2187979.2,27.977789,-82.748863,Reinforced Masonry,1
669334,FL,215543.7,27.978949,-82.750725,Wood,1
642092,FL,375617.7,27.96323,-82.729691,Masonry,1
225808,FL,591890.64,27.96052,-82.758598,Masonry,1
491269,FL,389476.28,27.96647,-82.76094,Masonry,1
866138,FL,655490.57,27.96647,-82.76094,Masonry,1
893853,FL,175733.06,27.96647,-82.76094,Wood,1
304902,FL,253920.61,27.96647,-82.76094,Wood,1
791819,FL,1585.82,27.965375,-82.747325,Wood,3
324089,FL,273725.5,27.97271,-82.74344,Wood,1
576939,FL,257441.73,27.97271,-82.74344,Wood,1
766448,FL,2733769.83,27.96647,-82.76094,Reinforced Masonry,1
777978,FL,246299.01,27.96647,-82.76094,Wood,1
184005,FL,317887.64,27.96647,-82.76094,Wood,1
699447,FL,58437.09,27.96647,-82.76094,Wood,1
228163,FL,79989.4,27.96647,-82.76094,Wood,1
520421,FL,28231.55,27.965375,-82.747325,Wood,3
562248,FL,273725.5,27.97271,-82.74344,Wood,1
262968,FL,537823.8,27.9832,-82.72995,Masonry,1
697325,FL,31775.63,27.976318,-82.752678,Wood,1
786890,FL,903961.2,27.966869,-82.729538,Masonry,1
236184,FL,7634250,27.960495,-82.75074,Reinforced Masonry,1
475262,FL,2450131.54,27.96103,-82.73622,Reinforced Masonry,1
335032,FL,2289428.06,27.98945,-82.74169,Reinforced Masonry,1
290810,FL,240660,27.96881,-82.74915,Wood,1
455718,FL,109080,27.96881,-82.74915,Wood,1
368212,FL,217800,27.96881,-82.74915,Wood,1
207625,FL,314640,27.96881,-82.74915,Wood,1
175227,FL,360000,27.972441,-82.728691,Masonry,1
116579,FL,66960000,27.9842,-82.8238,Steel Frame,4
681202,FL,4197928.5,27.979536,-82.827377,Reinforced Masonry,1
212997,FL,474676.2,27.938543,-82.834572,Masonry,1
601861,FL,653687.1,27.979916,-82.827873,Masonry,1
576751,FL,228817.8,27.952768,-82.829849,Wood,3
796152,FL,1637825.4,27.987305,-82.825699,Masonry,1
302298,FL,51300000,27.953308,-82.829308,Steel Frame,1
572416,FL,436632.3,27.931576,-82.787483,Masonry,3
874753,FL,4913747.1,27.927635,-82.774834,Reinforced Masonry,1
458786,FL,1845900,27.91604,-82.792389,Reinforced Masonry,1
965748,FL,1373078.71,27.929033,-82.787552,Masonry,1
779243,FL,217029.6,27.900095,-82.72896,Wood,3
141911,FL,338855.4,27.91737,-82.82122,Wood,1
489204,FL,19620000,27.91565,-82.7893,Reinforced Concrete,1
636226,FL,207947.95,27.90444,-82.82189,Wood,3
273814,FL,246014.92,27.90444,-82.82189,Wood,3
548656,FL,133802.57,27.90444,-82.82189,Wood,3
347762,FL,242946.84,27.91801,-82.78449,Wood,1
380268,FL,32328.52,27.91801,-82.78449,Wood,1
389517,FL,210709.67,27.91801,-82.78449,Wood,1
210679,FL,1050269.37,27.920448,-82.787636,Masonry,3
362293,FL,1141581.33,27.920448,-82.787636,Masonry,3
998878,FL,249561.76,27.920448,-82.787636,Wood,3
995162,FL,4044355.62,27.920448,-82.787636,Reinforced Masonry,3
481608,FL,411158.45,27.920448,-82.787636,Masonry,3
641156,FL,502252.13,27.920448,-82.787636,Masonry,3
800073,FL,220312.83,27.920448,-82.787636,Wood,3
575115,FL,231981.28,27.91198,-82.7983,Wood,1
974205,FL,202266.31,27.90444,-82.82189,Wood,3
775941,FL,207947.95,27.90444,-82.82189,Wood,3
893567,FL,3408.98,27.90444,-82.82189,Wood,3
370592,FL,1043721.11,27.920448,-82.787636,Masonry,3
275731,FL,927380.22,27.920448,-82.787636,Masonry,3
534214,FL,4044355.62,27.920448,-82.787636,Reinforced Masonry,3
252433,FL,66210.26,27.920448,-82.787636,Wood,3
161573,FL,36379.26,27.920448,-82.787636,Wood,3
617567,FL,502252.13,27.920448,-82.787636,Masonry,3
939670,FL,220312.83,27.920448,-82.787636,Wood,3
246857,FL,1242011.91,27.920448,-82.787636,Masonry,3
143508,FL,134768.45,27.91198,-82.7983,Wood,1
511879,FL,198232.35,27.91198,-82.7983,Wood,1
501769,FL,595890.19,27.91198,-82.7983,Masonry,1
882044,FL,366977,27.91198,-82.7983,Masonry,1
240070,FL,161983.5,27.91198,-82.7983,Wood,1
229869,FL,62802.14,27.91198,-82.7983,Wood,1
206140,FL,13680000,27.914028,-82.792122,Reinforced Concrete,1
167507,FL,110223.78,27.91308,-82.790916,Wood,1
898239,FL,848435.4,27.930435,-82.78767,Masonry,1
653813,FL,441000,27.90249,-82.82281,Masonry,3
881427,FL,50034.6,27.91493,-82.801575,Wood,1
165478,FL,50034.6,27.912552,-82.800964,Wood,1
195779,FL,108000,27.916,-82.80205,Wood,3
268156,FL,810817.2,27.91727,-82.81855,Masonry,1
289384,FL,1312200,27.92807,-82.78813,Masonry,1
502781,FL,924590.09,27.91666,-82.764305,Masonry,1
500108,FL,322342.2,27.919621,-82.770699,Wood,1
102609,FL,168183,27.90566,-82.75772,Wood,1
596192,FL,117517.5,27.916471,-82.759163,Wood,1
108405,FL,502555.27,27.90763,-82.78407,Masonry,1
913721,FL,985662.31,27.90763,-82.78407,Masonry,1
894444,FL,1154235.55,27.90763,-82.78407,Masonry,1
267365,FL,340904.27,27.90763,-82.78407,Wood,1
304238,FL,1556583.03,27.90763,-82.78407,Masonry,1
534014,FL,417906.05,27.90763,-82.78407,Masonry,1
911615,FL,889937.5,27.90763,-82.78407,Masonry,1
855219,FL,985662.31,27.90763,-82.78407,Masonry,1
191701,FL,45884.62,27.90763,-82.78407,Wood,1
343407,FL,727992,27.89601,-82.73368,Masonry,1
215665,FL,256666.03,27.89601,-82.73368,Wood,1
539945,FL,727992,27.89601,-82.73368,Masonry,1
484898,FL,727992,27.89601,-82.73368,Masonry,1
440574,FL,1434346.13,27.91093,-82.76031,Masonry,3
762960,FL,1331912.7,27.91435,-82.7608,Masonry,1
996580,FL,1048483.8,27.89388,-82.7599,Masonry,1
502775,FL,9810000,27.91874,-82.74912,Reinforced Concrete,3
805018,FL,436632.3,27.84867,-82.78761,Masonry,1
684753,FL,10350000,27.843016,-82.791229,Reinforced Concrete,1
985394,FL,226800.9,27.825413,-82.800003,Wood,1
229639,FL,5452282.8,27.857279,-82.795395,Reinforced Masonry,1
999334,FL,1395405.9,27.857279,-82.795395,Masonry,1
383073,FL,23641.2,27.857279,-82.795395,Wood,1
359977,FL,21391.2,27.857279,-82.795395,Wood,1
991830,FL,855831.6,27.857279,-82.795395,Masonry,1
169702,FL,882226.06,27.841269,-82.794273,Masonry,1
474183,FL,1625293.57,27.841444,-82.794525,Masonry,1
288202,FL,315653.55,27.841444,-82.794525,Wood,1
820007,FL,830547.46,27.8351,-82.78745,Masonry,1
791151,FL,121814.32,27.831579,-82.781311,Wood,3
864167,FL,215561.34,27.831579,-82.781311,Wood,3
151557,FL,58437.09,27.831579,-82.781311,Wood,3
594338,FL,27055.24,27.831579,-82.781311,Wood,3
486327,FL,193307.72,27.831579,-82.781311,Wood,3
620192,FL,172608.16,27.839861,-82.791008,Wood,3
365602,FL,418339,27.839861,-82.791008,Masonry,3
655308,FL,252889.71,27.839861,-82.791008,Wood,3
105600,FL,174312.65,27.839861,-82.791008,Wood,3
709277,FL,58437.09,27.839861,-82.791008,Wood,3
232685,FL,20389.17,27.839861,-82.791008,Wood,3
231248,FL,973264.58,27.831579,-82.781311,Masonry,3
939999,FL,219879.39,27.831579,-82.781311,Wood,3
515860,FL,343625.46,27.839861,-82.791008,Wood,3
375796,FL,437258.86,27.839861,-82.791008,Masonry,3
727742,FL,418339,27.839861,-82.791008,Masonry,3
839581,FL,550323.45,27.839861,-82.791008,Masonry,3
580346,FL,815940.03,27.839861,-82.791008,Masonry,3
280890,FL,58437.09,27.839861,-82.791008,Wood,3
287334,FL,2804403.24,27.8563,-82.795242,Reinforced Masonry,1
128209,FL,221192.62,27.857279,-82.795395,Wood,1
826275,FL,132979.2,27.83981,-82.80055,Wood,1
527723,FL,791959.27,27.836039,-82.793988,Masonry,3
618775,FL,53579.18,27.855963,-82.79541,Wood,1
354292,FL,755878.5,27.843016,-82.791229,Masonry,1
861342,FL,2723090.4,27.843035,-82.7954,Reinforced Masonry,1
568510,FL,153918.9,27.889238,-82.753952,Wood,1
362834,FL,52470,27.889238,-82.753952,Wood,1
669727,FL,52470,27.889238,-82.753952,Wood,1
179603,FL,8743389.17,27.875736,-82.747215,Reinforced Masonry,1
195278,FL,227106,27.884613,-82.729225,Wood,1
846288,FL,517062.6,27.875771,-82.748161,Masonry,1
303696,FL,165985.2,27.88022,-82.782356,Wood,3
345989,FL,196070.4,27.87359,-82.762268,Wood,1
155577,FL,112188.6,27.893221,-82.745911,Wood,3
166236,FL,10440000,27.879125,-82.727985,Reinforced Concrete,1
922540,FL,358836.2,27.879125,-82.727985,Wood,1
877694,FL,271639.11,27.89106,-82.778954,Wood,3
929544,FL,62966.94,27.89106,-82.778954,Wood,3
214561,FL,1409468.91,27.89106,-82.778954,Masonry,3
342673,FL,25386.61,27.89106,-82.778954,Wood,3
907045,FL,65212.37,27.89106,-82.778954,Wood,3
518711,FL,21240000,27.87914,-82.721715,Reinforced Concrete,1
887360,FL,96041.26,27.87914,-82.721715,Wood,1
660966,FL,29103.41,27.87914,-82.721715,Wood,1
161975,FL,18626.18,27.87914,-82.721715,Wood,1
813365,FL,10908.74,27.879797,-82.764938,Wood,1
227063,FL,45453.1,27.879797,-82.764938,Wood,1
598472,FL,280672.91,27.879797,-82.764969,Wood,1
601588,FL,270730.05,27.879797,-82.764969,Wood,1
378298,FL,1397569.3,27.879797,-82.764969,Masonry,1
730218,FL,269309.64,27.879797,-82.764969,Wood,1
327377,FL,68236.47,27.879797,-82.764969,Wood,1
667159,FL,198118.72,27.879797,-82.764969,Wood,1
702739,FL,58437.09,27.879797,-82.764969,Wood,1
474972,FL,25225.42,27.879797,-82.764969,Wood,1
737473,FL,1221438.53,27.882988,-82.762459,Masonry,1
225846,FL,2945.1,27.882988,-82.762459,Wood,1
641401,FL,182210.38,27.882988,-82.762459,Wood,1
549271,FL,10080000,27.87409,-82.74341,Reinforced Concrete,1
686202,FL,8754088,27.87409,-82.74341,Reinforced Masonry,1
675543,FL,25247.21,27.87409,-82.74341,Wood,1
436601,FL,28231.55,27.87409,-82.74341,Wood,1
256363,FL,10440000,27.879125,-82.727985,Reinforced Concrete,1
814903,FL,1282970.67,27.89106,-82.778954,Masonry,3
564502,FL,268173.31,27.89106,-82.778954,Wood,3
726489,FL,271639.11,27.89106,-82.778954,Wood,3
389054,FL,62966.94,27.89106,-82.778954,Wood,3
478058,FL,25386.61,27.89106,-82.778954,Wood,3
741748,FL,27444.47,27.89106,-82.778954,Wood,3
280323,FL,96041.26,27.87914,-82.721715,Wood,1
929513,FL,9313.09,27.87914,-82.721715,Wood,1
844953,FL,87310.24,27.87914,-82.721715,Wood,1
598066,FL,29103.41,27.87914,-82.721715,Wood,1
475417,FL,4773825.84,27.879797,-82.764938,Reinforced Masonry,1
995944,FL,267264.25,27.879797,-82.764969,Wood,1
429252,FL,269309.64,27.879797,-82.764969,Wood,1
913570,FL,1397569.3,27.879797,-82.764969,Masonry,1
668439,FL,269309.64,27.879797,-82.764969,Wood,1
586985,FL,25386.61,27.879797,-82.764969,Wood,1
457780,FL,1221438.53,27.882988,-82.762459,Masonry,1
397275,FL,943435.98,27.882988,-82.762459,Masonry,1
129282,FL,2945.1,27.882988,-82.762459,Wood,1
275037,FL,3624.74,27.882988,-82.762459,Wood,1
734928,FL,25247.21,27.87409,-82.74341,Wood,1
511539,FL,2567575.75,27.87409,-82.74341,Reinforced Masonry,1
466302,FL,28231.55,27.87409,-82.74341,Wood,1
514876,FL,447300,27.890112,-82.762329,Masonry,1
497914,FL,13320000,27.890112,-82.762329,Reinforced Concrete,1
565587,FL,1535043.13,27.891731,-82.728844,Masonry,1
258382,FL,873634.5,27.885149,-82.740326,Masonry,3
825573,FL,436632.3,27.88093,-82.82932,Masonry,1
679816,FL,215561.34,27.869175,-82.828217,Wood,1
267688,FL,195391.53,27.869175,-82.828217,Wood,1
363111,FL,58437.09,27.869175,-82.828217,Wood,1
213335,FL,34828.44,27.869175,-82.828217,Wood,1
493039,FL,50282.5,27.869175,-82.828217,Wood,1
130363,FL,39089.67,27.869175,-82.828217,Wood,1
250798,FL,1758534.86,27.869175,-82.828217,Masonry,1
612171,FL,467201.09,27.869175,-82.828217,Masonry,1
225291,FL,50282.5,27.869175,-82.828217,Wood,1
436464,FL,265446.13,27.869175,-82.828217,Wood,1
216518,FL,218970.33,27.869175,-82.828217,Wood,1
525386,FL,144000,27.900557,-82.82428,Wood,1
765858,FL,446400,27.89859,-82.82438,Masonry,1
529903,FL,540000,27.88,-82.82578,Masonry,1
389263,FL,360000,27.899126,-82.825256,Masonry,1
658108,FL,39485.61,27.87992,-82.83342,Wood,1
324233,FL,1425222.06,27.87992,-82.83342,Masonry,1
438274,FL,682680.39,27.87702,-82.82291,Masonry,1
260379,FL,289953.99,27.89305,-82.83122,Wood,3
378218,FL,2898.13,27.89305,-82.83122,Wood,3
888778,FL,3477.75,27.89305,-82.83122,Wood,3
504930,FL,215000.1,27.89219,-82.82119,Wood,1
956699,FL,128999.7,27.89219,-82.82119,Wood,1
121051,FL,107499.6,27.89219,-82.82119,Wood,1
230131,FL,193500,27.89219,-82.82119,Wood,1
470282,FL,150499.8,27.89219,-82.82119,Wood,1
988081,FL,193500,27.89219,-82.82119,Wood,1
399035,FL,171999.9,27.89219,-82.82119,Wood,1
125002,FL,627535.8,27.87975,-82.82675,Masonry,1
782229,FL,2714490,27.843672,-82.824165,Reinforced Masonry,1
450655,FL,734670,27.843672,-82.824165,Masonry,1
648654,FL,157496.4,27.8526,-82.8272,Wood,4
901292,FL,40510.08,27.850965,-82.814842,Wood,3
412202,FL,72898.84,27.850965,-82.814842,Wood,3
500659,FL,327521.26,27.850948,-82.812782,Wood,3
530585,FL,48126.11,27.850948,-82.812782,Wood,3
667920,FL,12657.83,27.850948,-82.812782,Wood,3
103135,FL,3164.46,27.850948,-82.812782,Wood,3
146097,FL,22151.2,27.850948,-82.812782,Wood,3
502963,FL,54784.66,27.850948,-82.812782,Wood,3
996261,FL,7251.88,27.850948,-82.812782,Wood,3
715455,FL,51686.12,27.850948,-82.812782,Wood,3
962999,FL,11961.64,27.850948,-82.812782,Wood,3
138505,FL,208128.95,27.850948,-82.812782,Wood,3
855463,FL,99152.97,27.850948,-82.812782,Wood,3
114151,FL,86363.3,27.850948,-82.812782,Wood,3
301840,FL,5274.09,27.850948,-82.812782,Wood,3
186993,FL,207946.31,27.850948,-82.812782,Wood,3
404178,FL,979693.6,27.84903,-82.819916,Masonry,1
625005,FL,1019565.27,27.84903,-82.819916,Masonry,1
342780,FL,217911.8,27.84903,-82.819916,Wood,1
827932,FL,966087.76,27.84903,-82.819916,Masonry,1
423712,FL,11417.93,27.84903,-82.819916,Wood,1
753615,FL,48238.91,27.84903,-82.819916,Wood,1
547309,FL,717108.07,27.84903,-82.819916,Masonry,1
112448,FL,646459.53,27.84903,-82.819916,Masonry,1
625416,FL,1542917.38,27.84903,-82.819916,Masonry,1
352640,FL,92403.33,27.84903,-82.819916,Wood,1
651455,FL,113939.86,27.84903,-82.819916,Wood,1
761932,FL,10080000,27.851782,-82.819931,Reinforced Concrete,1
496485,FL,50631.31,27.851782,-82.819931,Wood,1
467313,FL,65452.47,27.850965,-82.814842,Wood,3
614176,FL,40510.08,27.850965,-82.814842,Wood,3
429533,FL,72898.84,27.850965,-82.814842,Wood,3
597053,FL,327521.26,27.850948,-82.812782,Wood,3
316923,FL,48126.11,27.850948,-82.812782,Wood,3
491444,FL,211952.67,27.850948,-82.812782,Wood,3
128814,FL,51686.12,27.850948,-82.812782,Wood,3
382064,FL,3691.87,27.850948,-82.812782,Wood,3
184461,FL,11961.64,27.850948,-82.812782,Wood,3
841181,FL,208128.95,27.850948,-82.812782,Wood,3
495920,FL,276889.95,27.850948,-82.812782,Wood,3
113051,FL,5274.09,27.850948,-82.812782,Wood,3
293223,FL,6328.91,27.850948,-82.812782,Wood,3
376278,FL,207946.31,27.850948,-82.812782,Wood,3
933064,FL,426656.02,27.84903,-82.819916,Masonry,1
417344,FL,979693.6,27.84903,-82.819916,Masonry,1
616255,FL,338618.2,27.84903,-82.819916,Wood,1
107973,FL,48238.91,27.84903,-82.819916,Wood,1
238136,FL,717108.07,27.84903,-82.819916,Masonry,1
382131,FL,2509514.44,27.84903,-82.819916,Reinforced Masonry,1
650080,FL,18553.43,27.84903,-82.819916,Wood,1
466000,FL,61699.23,27.84903,-82.819916,Wood,1
375251,FL,2546.55,27.84903,-82.819916,Wood,1
264332,FL,1542917.38,27.84903,-82.819916,Masonry,1
456656,FL,1752680.22,27.84903,-82.819916,Masonry,1
741352,FL,92403.33,27.84903,-82.819916,Wood,1
732791,FL,63663.71,27.84903,-82.819916,Wood,1
318803,FL,17462.05,27.84903,-82.819916,Wood,1
239811,FL,1418725.8,27.843782,-82.819771,Masonry,1
728858,FL,485441.37,27.845242,-82.819916,Masonry,1
884233,FL,189439.08,27.845242,-82.819916,Wood,1
691713,FL,1634782.5,27.858307,-82.832298,Masonry,1
808826,FL,1449045,27.858307,-82.832298,Masonry,1
178467,FL,271080,27.859009,-82.762405,Wood,1
456943,FL,936777.6,27.839422,-82.760834,Masonry,3
376343,FL,195190.2,27.8539,-82.7587,Wood,4
419242,FL,221339.7,27.87578,-82.758635,Wood,1
547855,FL,180074.7,27.87427,-82.75582,Wood,1
896819,FL,237321,27.861294,-82.762291,Wood,1
679154,FL,190857.6,27.865244,-82.752785,Wood,1
809191,FL,58437.09,27.85188,-82.75415,Wood,1
855158,FL,1044945.79,27.85188,-82.75415,Masonry,1
950500,FL,25386.61,27.85188,-82.75415,Wood,1
602500,FL,14551.71,27.85199,-82.77467,Wood,3
212497,FL,6257.23,27.85199,-82.77467,Wood,3
783612,FL,13096.54,27.85199,-82.77467,Wood,3
153237,FL,8731.02,27.85199,-82.77467,Wood,3
186747,FL,906814.6,27.86148,-82.765275,Masonry,1
191167,FL,298229.18,27.850389,-82.767754,Wood,3
144647,FL,292149.82,27.850389,-82.767754,Wood,3
398724,FL,49192.92,27.850389,-82.767754,Wood,3
123467,FL,9431.52,27.850389,-82.767754,Wood,3
132192,FL,28635.46,27.850389,-82.767754,Wood,3
903731,FL,1044945.79,27.85188,-82.75415,Masonry,1
380037,FL,50494.42,27.85199,-82.77467,Wood,3
119321,FL,20299.63,27.85199,-82.77467,Wood,3
547798,FL,1232621.78,27.86148,-82.765275,Masonry,1
531381,FL,3311406.07,27.86148,-82.765275,Reinforced Masonry,1
727259,FL,293683.87,27.850389,-82.767754,Wood,3
920324,FL,299990.48,27.850389,-82.767754,Wood,3
926348,FL,49192.92,27.850389,-82.767754,Wood,3
876079,FL,964458.04,27.850389,-82.767754,Masonry,3
155640,FL,270900.5,27.850389,-82.767754,Wood,3
216893,FL,28635.46,27.850389,-82.767754,Wood,3
355529,FL,750146.66,27.850389,-82.767754,Masonry,3
937232,FL,1035546.31,27.85386,-82.762,Masonry,1
773401,FL,4905828,27.872551,-82.761406,Reinforced Masonry,1
365323,FL,382500,27.872398,-82.760063,Masonry,1
414180,FL,944919,27.860195,-82.762291,Masonry,1
739678,FL,998055,27.872147,-82.742195,Masonry,1
254574,FL,180000,27.879246,-82.752884,Wood,3
895786,FL,194312.02,27.899645,-82.803596,Wood,3
558709,FL,233515.32,27.899645,-82.803596,Wood,3
568008,FL,182039.68,27.899645,-82.803596,Wood,3
935133,FL,22726.55,27.899645,-82.803596,Wood,3
887980,FL,237094.75,27.899645,-82.803596,Wood,3
971890,FL,182039.68,27.899645,-82.803596,Wood,3
156734,FL,470610.07,27.899645,-82.803596,Masonry,3
111025,FL,65452.47,27.899645,-82.803596,Wood,3
799678,FL,191982.55,27.899645,-82.803596,Wood,3
812557,FL,171170.63,27.899645,-82.803596,Wood,3
456869,FL,2082371.56,27.894165,-82.787035,Reinforced Masonry,3
308396,FL,450000,27.867769,-82.799553,Masonry,3
635421,FL,23408.87,27.85176,-82.69806,Wood,4
465955,FL,25396.12,27.841726,-82.716568,Wood,4
340274,FL,47164.22,27.872395,-82.727985,Wood,1
894153,FL,6558412.18,27.839935,-82.684486,Reinforced Masonry,3
715129,FL,5304644.1,27.83909,-82.686302,Reinforced Masonry,1
119461,FL,17910000,27.8294,-82.70104,Reinforced Concrete,1
498942,FL,3346926.3,27.837376,-82.7286,Reinforced Masonry,4
505192,FL,25740,27.837376,-82.7286,Wood,4
251207,FL,170222.4,27.837376,-82.7286,Wood,4
868153,FL,301867.2,27.849815,-82.700035,Wood,3
360992,FL,281475,27.83935,-82.68763,Wood,1
938146,FL,391132.18,27.83459,-82.71791,Masonry,1
904936,FL,55878.55,27.83459,-82.71791,Wood,1
137374,FL,58437.09,27.83459,-82.71791,Wood,1
712048,FL,36247.41,27.83459,-82.71791,Wood,1
807370,FL,517094.87,27.84176,-82.70289,Masonry,1
864738,FL,482316.29,27.84176,-82.70289,Masonry,1
892185,FL,374633.67,27.84176,-82.70289,Masonry,1
787524,FL,775314.89,27.84176,-82.70289,Masonry,1
490415,FL,37543.4,27.84176,-82.70289,Wood,1
737873,FL,678330.76,27.84054,-82.70518,Masonry,1
394239,FL,288456.76,27.84054,-82.70518,Wood,1
599358,FL,32101.25,27.84054,-82.70518,Wood,1
817315,FL,478678,27.84054,-82.70518,Masonry,1
104325,FL,64588.35,27.84054,-82.70518,Wood,1
116485,FL,133566.44,27.83455,-82.73462,Wood,1
678725,FL,1919572.57,27.83455,-82.73462,Reinforced Masonry,1
434573,FL,156442.82,27.83455,-82.73462,Wood,1
247869,FL,88349.47,27.83096,-82.73112,Wood,1
317122,FL,131814,27.83096,-82.73112,Wood,1
671710,FL,91353.19,27.84943,-82.73016,Wood,1
717419,FL,2143.99,27.84943,-82.73016,Wood,1
728677,FL,1218187.51,27.84943,-82.73016,Masonry,1
223152,FL,391132.18,27.83459,-82.71791,Masonry,1
928880,FL,443690.92,27.83459,-82.71791,Masonry,1
942909,FL,1660058.61,27.83459,-82.71791,Masonry,1
264091,FL,324097.13,27.83459,-82.71791,Wood,1
862173,FL,55878.55,27.83459,-82.71791,Wood,1
632070,FL,517094.87,27.84176,-82.70289,Masonry,1
262896,FL,482316.29,27.84176,-82.70289,Masonry,1
563446,FL,37543.4,27.84176,-82.70289,Wood,1
157821,FL,288456.76,27.84054,-82.70518,Wood,1
592906,FL,150733.85,27.84054,-82.70518,Wood,1
576331,FL,242662.76,27.84054,-82.70518,Wood,1
401789,FL,32101.25,27.84054,-82.70518,Wood,1
578145,FL,478678,27.84054,-82.70518,Masonry,1
270809,FL,1607478.04,27.83455,-82.73462,Masonry,1
456779,FL,264166.2,27.83455,-82.73462,Wood,1
645343,FL,111547.1,27.83455,-82.73462,Wood,1
285594,FL,284820.51,27.83096,-82.73112,Wood,1
235772,FL,88349.47,27.83096,-82.73112,Wood,1
989734,FL,131814,27.83096,-82.73112,Wood,1
292947,FL,1284700.02,27.84943,-82.73016,Masonry,1
507332,FL,188656.87,27.831999,-82.689613,Wood,1
127872,FL,48978.23,27.848362,-82.695129,Wood,3
532596,FL,498852.3,27.83869,-82.7363,Masonry,1
170847,FL,82537.38,27.831999,-82.689613,Wood,1
838804,FL,315637.46,27.83478,-82.69569,Wood,1
637161,FL,2679290.37,27.84381,-82.70158,Reinforced Masonry,1
307223,FL,20861.1,27.83927,-82.713539,Wood,1
194043,FL,27479.51,27.84381,-82.70158,Wood,1
279201,FL,7256.03,27.841759,-82.715706,Wood,3
276547,FL,80723.37,27.84626,-82.70373,Wood,3
179988,FL,80723.37,27.84626,-82.70373,Wood,3
654648,FL,249426.15,27.831999,-82.689613,Wood,1
601649,FL,54420.25,27.840384,-82.715897,Wood,1
668341,FL,12698.06,27.840384,-82.715897,Wood,1
811070,FL,10884.05,27.840384,-82.715897,Wood,1
135496,FL,77095.36,27.840384,-82.715897,Wood,1
299460,FL,45350.21,27.840384,-82.715897,Wood,1
942784,FL,533661.31,27.842819,-82.718575,Masonry,1
